48424	Word --> Prefix Stem Suffix
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830)))))
(Stem#2 (SubMorphs (SubMorph#8 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#12 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#12 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#6 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#8 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffeb330))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffeb930))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffeb930))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#1 (Chars (Char fffee230))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#2 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#2 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#3 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#3 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30)))) (SubMorphs (SubMorph#9 (Chars (Char fffee230))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#13 (Chars (Char fffeec30) (Chars (Char fffef330)))) (SubMorphs (SubMorph#123 (Chars (Char fffec630) (Chars (Char fffea330))))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30)))) (SubMorphs (SubMorph#20 (Chars (Char fffee030))))))
(Stem#3 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30)))) (SubMorphs (SubMorph#1 (Chars (Char fffec930))))))
(Stem#2 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeec30)))) (SubMorphs (SubMorph#11 (Chars (Char fffec730) (Chars (Char fffea330) (Chars (Char fffef330) (Chars (Char fffeb030)))))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#2 (Chars (Char fffead30) (Chars (Char fffee730)))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830) (Chars (Char fffeb730))))))
(Stem#1 (SubMorphs (SubMorph#22 (Chars (Char fffec830) (Chars (Char fffef330))))))
(Stem#1 (SubMorphs (SubMorph#22 (Chars (Char fffec830) (Chars (Char fffef330))))))
(Stem#1 (SubMorphs (SubMorph#22 (Chars (Char fffec830) (Chars (Char fffef330)))) (SubMorphs (SubMorph#4 (Chars (Char fffeab30) (Chars (Char fffec130)))))))
(Stem#1 (SubMorphs (SubMorph#22 (Chars (Char fffec830) (Chars (Char fffef330)))) (SubMorphs (SubMorph#2 (Chars (Char fffede30))))))
(Stem#1 (SubMorphs (SubMorph#22 (Chars (Char fffec830) (Chars (Char fffef330)))) (SubMorphs (SubMorph#3 (Chars (Char fffed630))) (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))))
(Stem#1 (SubMorphs (SubMorph#22 (Chars (Char fffec830) (Chars (Char fffef330)))) (SubMorphs (SubMorph#6 (Chars (Char fffed730))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#3 (Chars (Char fffec830))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#1 (Chars (Char fffedf30)))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffec330))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#21 (Chars (Char fffec330) (Chars (Char fffec930)))))))
(Stem#9 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#24 (Chars (Char fffec330) (Chars (Char fffed730)))))))
(Stem#5 (SubMorphs (SubMorph#4 (Chars (Char fffec830) (Chars (Char fffeaf30))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec830) (Chars (Char fffeaf30))))))
(Stem#3 (SubMorphs (SubMorph#5 (Chars (Char fffec830))) (SubMorphs (SubMorph#8 (Chars (Char fffeb230))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffee030))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#2 (Chars (Char fffea430))))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffec830))) (SubMorphs (SubMorph#3 (Chars (Char fffea430) (Chars (Char fffeec30)))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffea430) (Chars (Char fffeba30)))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#30 (Chars (Char fffebf30) (Chars (Char fffeeb30)))))))
(Stem#1 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30))))))
(Stem#1 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30))))))
(Stem#1 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30))))))
(Stem#1 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30))))))
(Stem#1 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30))))))
(Stem#3 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#19 (Chars (Char fffeed30) (Chars (Char fffef330)))))))
(Stem#2 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30)))) (SubMorphs (SubMorph#9 (Chars (Char fffea430))))))
(Stem#1 (SubMorphs (SubMorph#20 (Chars (Char fffec830) (Chars (Char fffeed30)))) (SubMorphs (SubMorph#3 (Chars (Char fffed430) (Chars (Char fffeab30)))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#4 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30))))))
(Stem#2 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30)))) (SubMorphs (SubMorph#13 (Chars (Char fffece30))))))
(Stem#2 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30)))) (SubMorphs (SubMorph#24 (Chars (Char fffec330) (Chars (Char fffeaf30) (Chars (Char fffeb930))))))))
(Stem#2 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30)))) (SubMorphs (SubMorph#1 (Chars (Char fffecb30))))))
(Stem#2 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30)))) (SubMorphs (SubMorph#19 (Chars (Char fffed330) (Chars (Char fffee530)))))))
(Stem#1 (SubMorphs (SubMorph#43 (Chars (Char fffec830) (Chars (Char fffeea30)))) (SubMorphs (SubMorph#20 (Chars (Char fffed730) (Chars (Char fffeec30)))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830))) (SubMorphs (SubMorph#14 (Chars (Char fffeef30) (Chars (Char fffea430)))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#3 (Chars (Char fffedf30))))))
(Stem#6 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#1 (Chars (Char fffede30))))))
(Stem#3 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#10 (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#2 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#3 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#2 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#3 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930))))))
(Stem#1 (SubMorphs (SubMorph#12 (Chars (Char fffec830) (Chars (Char fffee930) (Chars (Char fffef330)))))))
(Stem#1 (SubMorphs (SubMorph#12 (Chars (Char fffec830) (Chars (Char fffee930) (Chars (Char fffef330)))))))
(Stem#4 (SubMorphs (SubMorph#12 (Chars (Char fffec830) (Chars (Char fffee930) (Chars (Char fffef330)))))))
(Stem#1 (SubMorphs (SubMorph#12 (Chars (Char fffec830) (Chars (Char fffee930) (Chars (Char fffef330)))))))
(Stem#2 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930)))) (SubMorphs (SubMorph#6 (Chars (Char fffef330) (Chars (Char fffeb830)))))))
(Stem#8 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930)))) (SubMorphs (SubMorph#2 (Chars (Char fffea430))))))
(Stem#1 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930)))) (SubMorphs (SubMorph#61 (Chars (Char fffed530) (Chars (Char fffea330)))))))
(Stem#3 (SubMorphs (SubMorph#36 (Chars (Char fffec830) (Chars (Char fffee930)))) (SubMorphs (SubMorph#5 (Chars (Char fffed930) (Chars (Char fffee930)))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffee830))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffee830)))) (SubMorphs (SubMorph#6 (Chars (Char fffebf30))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec830) (Chars (Char fffea630))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec830) (Chars (Char fffea630))))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffec830) (Chars (Char fffea630)))) (SubMorphs (SubMorph#4 (Chars (Char fffee230) (Chars (Char fffeed30)))) (SubMorphs (SubMorph#1 (Chars (Char fffeb330)))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#12 (Chars (Char fffea630) (Chars (Char fffea730) (Chars (Char fffea430))))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffec130))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffecd30)))) (SubMorphs (SubMorph#2 (Chars (Char fffeea30) (Chars (Char fffeb330)))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#2 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30))))))
(Stem#6 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30)))) (SubMorphs (SubMorph#5 (Chars (Char fffeb330))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30)))) (SubMorphs (SubMorph#80 (Chars (Char fffeb930) (Chars (Char fffec830)))))))
(Stem#1 (SubMorphs (SubMorph#23 (Chars (Char fffec830) (Chars (Char fffeeb30)))) (SubMorphs (SubMorph#3 (Chars (Char fffef330))))))
(Stem#1 (SubMorphs (SubMorph#9 (Chars (Char fffec830))) (SubMorphs (SubMorph#8 (Chars (Char fffeeb30) (Chars (Char fffeaf30)))) (SubMorphs (SubMorph#3 (Chars (Char fffee130) (Chars (Char fffecb30))))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#40 (Chars (Char fffef430) (Chars (Char fffea130)))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830) (Chars (Char fffed330))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830))) (SubMorphs (SubMorph#9 (Chars (Char fffed330))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830) (Chars (Char fffed330))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830) (Chars (Char fffed330)))) (SubMorphs (SubMorph#1 (Chars (Char fffeea30))) (SubMorphs (SubMorph#1 (Chars (Char fffeb730)))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffe7330))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec830) (Chars (Char fffed530))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffeca30))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffeca30))))))
(Stem#4 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#2 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530)))) (SubMorphs (SubMorph#1 (Chars (Char fffef330))) (SubMorphs (SubMorph#1 (Chars (Char fffeec30))) (SubMorphs (SubMorph#8 (Chars (Char fffef330) (Chars (Char fffec030)))))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530)))) (SubMorphs (SubMorph#12 (Chars (Char fffeb230))))))
(Stem#2 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530)))) (SubMorphs (SubMorph#41 (Chars (Char fffeea30) (Chars (Char fffea230)))))))
(Stem#1 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530)))) (SubMorphs (SubMorph#2 (Chars (Char fffea230) (Chars (Char fffeec30) (Chars (Char fffeb030))))))))
(Stem#4 (SubMorphs (SubMorph#26 (Chars (Char fffec830) (Chars (Char fffea530)))) (SubMorphs (SubMorph#4 (Chars (Char fffeeb30))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffed730) (Chars (Char fffeab30)))))))
(Stem#1 (SubMorphs (SubMorph#6 (Chars (Char fffec830))) (SubMorphs (SubMorph#34 (Chars (Char fffeb530))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec830) (Chars (Char fffed430))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffec830) (Chars (Char fffed430))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffec830))) (SubMorphs (SubMorph#1 (Chars (Char fffedb30))) (SubMorphs (SubMorph#5 (Chars (Char fffedb30)))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffecb79)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffecb79)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffecb79)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffecb79)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffecb79)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffecb79)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffecb79)))))
(Stem#7 (SubMorphs (SubMorph#1 (Chars (Char fffecb79) (Chars (Char fffe3075))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffecb79) (Chars (Char fffe4984))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffecb79) (Chars (Char fffe4984))))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffe3075)))))
(Stem#2 (SubMorphs (SubMorph#5 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#9 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe3075)))))
(Stem#2 (SubMorphs (SubMorph#7 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffe3075)))))
(Stem#2 (SubMorphs (SubMorph#9 (Chars (Char fffe3075)))))
(Stem#6 (SubMorphs (SubMorph#5 (Chars (Char fffe3075)))))
(Stem#3 (SubMorphs (SubMorph#5 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffe3075)))))
(Stem#1 (SubMorphs (SubMorph#7 (Chars (Char fffe3075)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffe3075) (Chars (Char fffe2d4e))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffe3075) (Chars (Char fffe0e82))))))
(Stem#2 (SubMorphs (SubMorph#7 (Chars (Char fffe0c77)))))
(Stem#16 (SubMorphs (SubMorph#7 (Chars (Char fffe0c77)))))
(Stem#3 (SubMorphs (SubMorph#2 (Chars (Char fffefd88)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffefd88)))))
(Stem#4 (SubMorphs (SubMorph#2 (Chars (Char fffefd88)))))
(Stem#3 (SubMorphs (SubMorph#5 (Chars (Char fffefd88)))))
(Stem#8 (SubMorphs (SubMorph#3 (Chars (Char fffefd88) (Chars (Char fffe2090))))))
(Stem#2 (SubMorphs (SubMorph#3 (Chars (Char fffefd88) (Chars (Char fffe2090)))) (SubMorphs (SubMorph#1 (Chars (Char fffe6d69))))))
(Stem#2 (SubMorphs (SubMorph#2 (Chars (Char fffefd88) (Chars (Char fffec154))))))
(Stem#8 (SubMorphs (SubMorph#1 (Chars (Char fffefd88) (Chars (Char fffe5c4f))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffefd88))) (SubMorphs (SubMorph#8 (Chars (Char fffeb96c))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffefd88) (Chars (Char fffeac85))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffec330)))))
(Stem#1 (SubMorphs (SubMorph#18 (Chars (Char fffec330) (Chars (Char fffeb730) (Chars (Char fffee530)))))))
(Stem#1 (SubMorphs (SubMorph#18 (Chars (Char fffec330) (Chars (Char fffeb730) (Chars (Char fffee530)))))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffec330) (Chars (Char fffeb730) (Chars (Char fffed630)))))))
(Stem#1 (SubMorphs (SubMorph#68 (Chars (Char fffec330) (Chars (Char fffeaf30)))) (SubMorphs (SubMorph#104 (Chars (Char fffea430) (Chars (Char fffef330)))))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffec330) (Chars (Char fffeab30))))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffec330) (Chars (Char fffeab30))))))
(Stem#1 (SubMorphs (SubMorph#21 (Chars (Char fffec330) (Chars (Char fffec930))))))
(Stem#1 (SubMorphs (SubMorph#18 (Chars (Char fffec330) (Chars (Char fffec130))))))
(Stem#1 (SubMorphs (SubMorph#17 (Chars (Char fffec330) (Chars (Char fffec430))))))
(Stem#1 (SubMorphs (SubMorph#17 (Chars (Char fffec330) (Chars (Char fffec430))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffec330) (Chars (Char fffeda30) (Chars (Char fffef330))))) (SubMorphs (SubMorph#23 (Chars (Char fffecf30) (Chars (Char fffea430)))) (SubMorphs (SubMorph#7 (Chars (Char fffede30)))))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffec330) (Chars (Char fffed430))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#3 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#10 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#5 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#6 (Chars (Char fffeaf30)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffeaf30)))))
(Stem#2 (SubMorphs (SubMorph#5 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#3 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#4 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#10 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#10 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#17 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30)))))
(Stem#1 (SubMorphs (SubMorph#21 (Chars (Char fffeaf30) (Chars (Char fffeb930))))))
(Stem#1 (SubMorphs (SubMorph#21 (Chars (Char fffeaf30) (Chars (Char fffeb930))))))
(Stem#2 (SubMorphs (SubMorph#21 (Chars (Char fffeaf30) (Chars (Char fffeb930)))) (SubMorphs (SubMorph#17 (Chars (Char fffeaf30))))))
(Stem#3 (SubMorphs (SubMorph#2 (Chars (Char fffeaf30) (Chars (Char fffee230))))))
(Stem#1 (SubMorphs (SubMorph#2 (Chars (Char fffeaf30) (Chars (Char fffee230))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30))) (SubMorphs (SubMorph#1 (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30))))))
(Stem#1 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30)))) (SubMorphs (SubMorph#3 (Chars (Char fffee230))))))
(Stem#2 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30))) (SubMorphs (SubMorph#21 (Chars (Char fffeec30) (Chars (Char fffef330)))))))
(Stem#2 (SubMorphs (SubMorph#25 (Chars (Char fffeaf30) (Chars (Char fffeec30)))) (SubMorphs (SubMorph#4 (Chars (Char fffee030))))))
(Stem#4 (SubMorphs (SubMorph#1 (Chars (Char fffeaf30))) (SubMorphs (SubMorph#17 (Chars (Char fffeec30) (Chars (Char fffea430)))))))
